cow_id,date,cbt_mean,thi_mean,milk_yield_kg,activity,rumination,hr,behavior_mode,health_status
T076,2024-07-25,38.94,73.9,24.38,4585,404.3,74.3,lying,at_risk
T076,2024-07-26,39.08,79.2,28.45,7635,404.3,77.3,grazing,at_risk
T076,2024-07-27,39.37,71.9,21.14,5495,377.5,84.2,walking,at_risk
T076,2024-07-28,39.71,79.9,24.43,4603,448.1,75.0,lying,at_risk
T076,2024-07-29,39.31,79.5,30.63,4966,455.7,82.3,lying,at_risk
T076,2024-07-30,38.98,72.6,27.96,4409,446.2,74.6,walking,at_risk
T077,2024-07-01,39.42,68.5,28.09,5193,440.9,72.0,walking,at_risk
T077,2024-07-02,39.58,71.6,16.7,4874,388.8,76.0,lying,at_risk
T077,2024-07-03,39.43,74.2,27.59,7046,382.0,61.5,lying,at_risk
T077,2024-07-04,39.59,70.7,17.95,6390,440.5,67.6,standing,at_risk
T077,2024-07-05,38.98,75.0,26.24,3998,411.8,78.9,grazing,at_risk
T077,2024-07-06,39.14,72.2,18.71,6594,410.0,75.8,grazing,at_risk
T077,2024-07-07,39.66,70.8,24.71,6378,470.9,71.3,lying,at_risk
T077,2024-07-08,39.49,74.4,24.72,4586,450.4,76.7,walking,at_risk
T077,2024-07-09,38.81,70.0,22.75,6919,429.7,75.3,lying,at_risk
T077,2024-07-10,39.99,73.1,29.4,4883,361.4,79.4,lying,at_risk
T077,2024-07-11,39.68,76.2,20.77,4855,442.7,70.7,walking,at_risk
T077,2024-07-12,39.59,74.2,24.49,5170,293.9,59.4,standing,at_risk
T077,2024-07-13,39.6,74.2,30.89,4501,314.1,80.6,grazing,at_risk
T077,2024-07-14,38.79,73.6,33.55,5429,441.5,66.6,grazing,at_risk
T077,2024-07-15,38.89,75.3,24.32,5894,417.0,73.5,walking,at_risk
T077,2024-07-16,38.97,67.2,17.66,8993,452.5,71.7,walking,at_risk
T077,2024-07-17,39.49,67.8,30.46,4452,310.6,64.6,grazing,at_risk
T077,2024-07-18,39.43,76.7,28.02,5665,360.9,67.2,lying,at_risk
T077,2024-07-19,39.2,75.4,33.16,4639,444.0,76.1,lying,at_risk
T077,2024-07-20,39.32,76.8,26.48,8412,411.4,63.8,lying,at_risk
T077,2024-07-21,39.12,74.1,40.87,4000,406.4,72.6,lying,at_risk
T077,2024-07-22,39.46,75.4,34.2,7027,384.3,85.0,standing,at_risk
T077,2024-07-23,40.14,73.4,31.63,7671,374.5,87.4,standing,at_risk
T077,2024-07-24,39.71,72.8,29.1,4485,330.9,66.3,lying,at_risk
T077,2024-07-25,39.45,76.9,27.34,7864,437.0,86.6,standing,at_risk
T077,2024-07-26,39.69,66.2,31.93,7509,246.4,72.5,standing,at_risk
T077,2024-07-27,38.98,75.7,25.58,4181,377.3,68.0,standing,at_risk
T077,2024-07-28,39.17,73.7,23.8,6407,444.6,65.0,standing,at_risk
T077,2024-07-29,39.39,73.8,33.59,5128,425.4,84.8,walking,at_risk
T077,2024-07-30,39.02,79.5,30.94,5714,404.1,75.7,standing,at_risk
T078,2024-07-01,39.78,72.0,19.24,5147,356.6,70.3,standing,at_risk
T078,2024-07-02,39.61,79.7,15.99,3168,296.5,76.3,walking,at_risk
T078,2024-07-03,39.38,72.2,24.24,4627,389.3,82.4,standing,at_risk
T078,2024-07-04,38.76,80.1,23.33,2336,362.4,78.2,standing,at_risk
T078,2024-07-05,39.1,74.6,32.98,5069,349.5,98.5,standing,at_risk
T078,2024-07-06,38.66,78.9,22.58,6479,356.8,78.9,standing,at_risk
T078,2024-07-07,39.7,74.7,32.38,7238,333.0,86.7,lying,at_risk
T078,2024-07-08,39.61,70.5,28.67,4586,455.6,80.6,lying,at_risk
T078,2024-07-09,39.82,73.9,22.41,5306,332.4,71.1,lying,at_risk
T078,2024-07-10,39.17,76.8,30.68,3872,536.4,86.7,grazing,at_risk
T078,2024-07-11,39.87,73.6,24.52,534,367.3,83.3,grazing,at_risk
T078,2024-07-12,39.0,79.6,26.65,3985,324.2,87.7,lying,at_risk
T078,2024-07-13,39.34,76.7,20.07,4004,331.9,56.0,lying,at_risk
T078,2024-07-14,39.34,77.2,20.38,6726,433.4,80.3,lying,at_risk
T078,2024-07-15,39.18,70.5,24.92,4693,329.6,65.8,standing,at_risk
T078,2024-07-16,39.21,73.2,30.36,6640,325.6,88.4,standing,at_risk
T078,2024-07-17,39.53,76.1,25.05,2679,355.5,72.4,lying,at_risk
T078,2024-07-18,38.83,74.7,37.43,3316,355.3,74.9,lying,at_risk
T078,2024-07-19,38.79,76.5,24.34,4642,344.6,74.0,lying,at_risk
T078,2024-07-20,39.11,65.4,15.74,4891,452.8,102.4,standing,at_risk
T078,2024-07-21,39.32,78.4,27.48,4161,342.2,88.5,standing,at_risk
T078,2024-07-22,39.54,75.0,20.17,1826,400.3,79.2,grazing,at_risk
T078,2024-07-23,39.19,79.2,30.41,4494,308.2,79.3,lying,at_risk
T078,2024-07-24,38.99,74.1,22.6,4841,453.6,73.3,lying,at_risk
T078,2024-07-25,39.14,77.4,20.85,5524,389.7,79.3,grazing,at_risk
T078,2024-07-26,38.27,76.1,14.44,3475,270.1,90.1,standing,at_risk
T078,2024-07-27,39.02,71.6,26.77,5899,341.7,71.9,lying,at_risk
T078,2024-07-28,39.56,73.8,15.6,5147,391.7,90.1,standing,at_risk
T078,2024-07-29,39.52,74.5,26.87,6098,352.7,74.8,lying,at_risk
T078,2024-07-30,39.05,78.5,27.87,6031,401.9,69.8,standing,at_risk
T079,2024-07-01,39.03,71.3,25.02,7900,392.8,82.4,standing,at_risk
T079,2024-07-02,39.13,75.9,29.96,7330,344.6,90.6,lying,at_risk
T079,2024-07-03,38.92,77.5,23.16,3659,400.0,81.1,lying,at_risk
T079,2024-07-04,39.44,73.3,30.11,4187,374.4,77.3,standing,at_risk
T079,2024-07-05,39.82,68.9,21.92,5674,448.2,67.0,grazing,at_risk
T079,2024-07-06,39.5,76.3,13.97,6008,393.2,71.3,lying,at_risk
T079,2024-07-07,39.43,69.7,15.71,6338,466.1,74.5,lying,at_risk
T079,2024-07-08,39.42,71.4,18.17,4926,397.8,81.5,lying,at_risk
T079,2024-07-09,38.52,75.2,26.75,5002,306.1,83.3,standing,at_risk
T079,2024-07-10,39.21,81.4,23.61,4516,397.6,77.6,standing,at_risk
T079,2024-07-11,39.24,73.3,25.1,7145,318.9,79.1,grazing,at_risk
T079,2024-07-12,39.71,74.8,21.83,7358,375.0,71.2,grazing,at_risk
T079,2024-07-13,39.39,71.2,18.38,5652,315.6,76.9,lying,at_risk
T079,2024-07-14,39.31,76.6,25.16,4369,488.4,81.7,grazing,at_risk
T079,2024-07-15,39.04,82.5,22.37,7296,440.4,67.2,grazing,at_risk
T079,2024-07-16,39.32,70.4,27.08,6442,380.7,77.2,standing,at_risk
T079,2024-07-17,39.51,78.2,32.81,7716,435.2,71.0,standing,at_risk
T079,2024-07-18,39.11,77.9,25.54,6696,420.8,88.8,standing,at_risk
T079,2024-07-19,39.49,71.6,17.63,6420,453.0,82.9,lying,at_risk
T079,2024-07-20,39.24,73.5,24.81,6963,371.3,85.4,standing,at_risk
T079,2024-07-21,39.23,73.5,32.84,5743,509.3,81.9,standing,at_risk
T079,2024-07-22,39.17,71.2,21.38,5180,419.8,81.5,walking,at_risk
T079,2024-07-23,39.18,75.4,19.92,5902,456.3,78.3,lying,at_risk
T079,2024-07-24,39.85,73.8,20.03,6074,375.9,75.3,lying,at_risk
T079,2024-07-25,38.66,73.6,31.34,5960,324.6,69.5,walking,at_risk
T079,2024-07-26,39.73,77.2,14.78,4490,410.8,77.7,lying,at_risk
T079,2024-07-27,39.37,68.7,23.54,6124,410.5,90.9,standing,at_risk
T079,2024-07-28,38.71,70.1,28.91,4973,418.5,79.3,standing,at_risk
T079,2024-07-29,38.81,71.3,27.13,6582,476.6,82.0,lying,at_risk
T079,2024-07-30,39.39,74.1,20.49,6070,319.4,98.6,lying,at_risk
T080,2024-07-01,38.83,65.1,21.74,3536,457.0,94.3,lying,at_risk
T080,2024-07-02,38.79,70.2,20.68,6168,380.3,79.0,standing,at_risk
T080,2024-07-03,39.41,69.7,25.55,4691,406.8,78.0,standing,at_risk
T080,2024-07-04,39.16,77.8,32.87,7517,355.5,75.3,lying,at_risk
T080,2024-07-05,39.86,72.8,24.01,5959,469.6,66.3,standing,at_risk
T080,2024-07-06,39.31,71.0,19.24,5839,426.3,80.4,standing,at_risk
T080,2024-07-07,39.0,74.7,33.41,5210,424.4,68.3,lying,at_risk
T080,2024-07-08,39.22,68.4,28.86,6395,361.2,87.3,walking,at_risk
T080,2024-07-09,39.4,71.1,37.0,4519,339.0,84.2,grazing,at_risk
T080,2024-07-10,38.86,75.3,36.5,7773,337.6,92.5,walking,at_risk
T080,2024-07-11,39.31,74.7,32.29,7460,392.8,67.6,lying,at_risk
T080,2024-07-12,39.24,73.0,27.9,4257,359.2,64.1,standing,at_risk
T080,2024-07-13,39.26,77.6,26.68,6672,381.7,79.5,grazing,at_risk
T080,2024-07-14,38.98,79.8,21.45,5014,332.4,71.0,standing,at_risk
T080,2024-07-15,39.1,74.0,28.25,5449,331.6,68.6,lying,at_risk
T080,2024-07-16,39.59,74.9,27.62,5371,423.6,87.3,standing,at_risk
T080,2024-07-17,39.21,72.9,27.44,7303,382.0,79.6,lying,at_risk
T080,2024-07-18,38.95,75.9,25.67,5134,466.7,85.1,walking,at_risk
T080,2024-07-19,38.92,74.9,31.87,4476,405.2,86.7,standing,at_risk
T080,2024-07-20,39.17,76.1,21.52,8669,395.5,76.4,walking,at_risk
T080,2024-07-21,38.93,76.3,21.49,3304,364.7,88.7,standing,at_risk
T080,2024-07-22,39.19,66.3,23.54,5014,405.6,75.6,standing,at_risk
T080,2024-07-23,39.22,70.3,24.18,5396,315.6,73.1,lying,at_risk
T080,2024-07-24,39.38,73.4,24.62,7149,356.3,81.8,lying,at_risk
T080,2024-07-25,39.2,75.6,18.55,5710,442.6,93.9,lying,at_risk
T080,2024-07-26,39.2,72.5,18.79,6365,349.3,72.7,lying,at_risk
T080,2024-07-27,39.52,75.2,28.94,5334,351.6,91.5,standing,at_risk
T080,2024-07-28,38.86,69.7,28.94,4933,337.4,70.1,lying,at_risk
T080,2024-07-29,38.6,68.8,33.58,5744,408.2,84.1,standing,at_risk
T080,2024-07-30,39.1,74.8,27.26,7672,459.7,91.8,walking,at_risk
T081,2024-07-01,39.0,75.1,24.72,5650,502.8,84.5,lying,at_risk
T081,2024-07-02,39.25,71.4,21.15,5229,514.3,87.5,standing,at_risk
T081,2024-07-03,39.57,74.2,21.58,5954,350.4,94.5,standing,at_risk
T081,2024-07-04,39.64,77.7,27.73,3183,420.9,80.6,standing,at_risk
T081,2024-07-05,39.29,71.7,22.76,4303,484.7,61.8,standing,at_risk
T081,2024-07-06,39.44,72.7,15.35,6088,308.6,82.8,standing,at_risk
T081,2024-07-07,39.57,78.3,25.82,8261,449.3,82.6,lying,at_risk
T081,2024-07-08,39.0,73.0,26.2,7707,513.0,85.8,standing,at_risk
T081,2024-07-09,39.14,68.7,25.84,5708,424.6,74.9,lying,at_risk
T081,2024-07-10,39.32,74.9,34.98,4523,421.3,62.4,grazing,at_risk
T081,2024-07-11,39.32,75.5,28.92,4920,435.5,74.8,lying,at_risk
T081,2024-07-12,39.44,79.0,26.42,5101,336.7,68.3,walking,at_risk
T081,2024-07-13,39.35,70.6,21.53,2085,475.9,59.3,standing,at_risk
T081,2024-07-14,39.16,75.1,15.91,4298,457.2,76.3,standing,at_risk
T081,2024-07-15,38.83,74.6,35.68,2334,406.5,74.7,grazing,at_risk
T081,2024-07-16,39.52,72.2,26.9,5972,454.6,88.6,lying,at_risk
T081,2024-07-17,39.6,77.2,32.2,5835,482.3,80.2,standing,at_risk
T081,2024-07-18,39.17,78.8,20.83,4620,405.3,78.7,grazing,at_risk
T081,2024-07-19,39.07,75.4,41.64,3511,366.0,66.1,standing,at_risk
T081,2024-07-20,39.17,76.0,26.96,5456,438.8,79.8,walking,at_risk
T081,2024-07-21,39.02,77.1,31.22,5633,400.3,71.0,walking,at_risk
T081,2024-07-22,39.12,75.9,23.42,6829,470.5,72.8,walking,at_risk
T081,2024-07-23,39.19,72.5,19.2,4550,532.5,74.1,standing,at_risk
T081,2024-07-24,39.14,74.6,20.07,5480,371.2,73.6,standing,at_risk
T081,2024-07-25,39.62,72.1,25.54,7204,400.8,76.5,grazing,at_risk
T081,2024-07-26,39.77,75.7,29.6,5481,474.2,82.4,lying,at_risk
T081,2024-07-27,39.8,68.4,27.74,2638,384.9,74.3,grazing,at_risk
T081,2024-07-28,39.01,78.9,21.57,4776,346.3,88.7,standing,at_risk
T081,2024-07-29,39.71,77.9,24.82,4523,416.0,77.6,lying,at_risk
T081,2024-07-30,39.31,80.4,15.63,3478,431.2,68.6,standing,at_risk
T082,2024-07-01,39.14,74.5,33.96,9203,408.7,81.0,grazing,at_risk
T082,2024-07-02,39.44,76.3,27.96,7886,342.6,86.3,lying,at_risk
T082,2024-07-03,39.47,74.9,24.62,7547,350.0,77.6,standing,at_risk
T082,2024-07-04,39.05,73.8,30.47,5453,467.7,86.9,standing,at_risk
T082,2024-07-05,39.37,74.5,32.97,6081,395.1,84.4,lying,at_risk
T082,2024-07-06,39.23,72.2,20.32,6800,295.2,78.5,grazing,at_risk
T082,2024-07-07,39.33,74.2,29.5,5117,311.4,83.7,walking,at_risk
T082,2024-07-08,39.31,70.9,24.57,6731,322.4,75.0,walking,at_risk
T082,2024-07-09,39.37,75.4,24.94,4202,492.4,74.4,lying,at_risk
T082,2024-07-10,38.72,76.6,36.54,5728,378.6,76.1,walking,at_risk
T082,2024-07-11,39.17,70.4,20.9,7487,377.1,80.4,standing,at_risk
T082,2024-07-12,38.95,72.3,28.27,6735,356.5,84.7,grazing,at_risk
T082,2024-07-13,39.25,76.5,32.2,7204,356.4,83.6,lying,at_risk
T082,2024-07-14,39.43,75.6,34.15,5505,337.8,71.3,lying,at_risk
T082,2024-07-15,39.66,64.4,17.26,6798,397.5,73.6,lying,at_risk
T082,2024-07-16,39.99,74.3,29.62,6788,370.3,80.9,grazing,at_risk
T082,2024-07-17,38.76,81.7,34.77,4080,353.9,76.8,standing,at_risk
T082,2024-07-18,39.08,68.5,18.33,6682,324.7,77.6,standing,at_risk
T082,2024-07-19,39.34,71.9,24.04,6937,393.9,83.1,standing,at_risk
T082,2024-07-20,39.45,73.6,31.35,2432,428.0,65.0,grazing,at_risk
T082,2024-07-21,39.28,65.0,25.75,8692,371.8,76.2,grazing,at_risk
T082,2024-07-22,38.92,74.3,28.07,5917,475.4,89.4,lying,at_risk
T082,2024-07-23,39.12,79.9,23.82,6538,407.7,74.6,grazing,at_risk
T082,2024-07-24,39.17,74.1,29.29,6654,458.4,66.5,lying,at_risk
T082,2024-07-25,39.62,73.7,25.96,5247,364.3,78.3,lying,at_risk
T082,2024-07-26,39.05,74.5,25.02,7742,362.9,75.9,standing,at_risk
T082,2024-07-27,39.95,75.1,23.59,7232,312.2,69.9,lying,at_risk
T082,2024-07-28,38.81,69.0,13.61,5462,364.3,88.9,standing,at_risk
T082,2024-07-29,39.48,75.4,38.06,4728,373.5,73.1,standing,at_risk
T082,2024-07-30,39.35,72.8,34.03,4711,376.9,92.9,standing,at_risk
T083,2024-07-01,39.42,70.4,28.55,3815,384.2,91.6,lying,at_risk
T083,2024-07-02,39.67,73.8,23.33,6179,362.8,79.4,lying,at_risk
T083,2024-07-03,39.07,74.7,32.13,5514,334.1,89.0,grazing,at_risk
T083,2024-07-04,39.72,75.4,33.36,5402,398.1,79.3,standing,at_risk
T083,2024-07-05,39.16,73.4,34.53,7364,456.4,69.6,standing,at_risk
T083,2024-07-06,39.18,75.4,35.74,6924,361.8,79.6,lying,at_risk
T083,2024-07-07,39.33,75.0,29.29,5264,470.0,81.4,lying,at_risk
T083,2024-07-08,39.3,74.7,26.33,5600,387.1,78.2,standing,at_risk
T083,2024-07-09,39.7,76.1,30.29,4742,423.4,71.4,lying,at_risk
T083,2024-07-10,39.41,75.9,31.97,7796,337.4,95.6,lying,at_risk
T083,2024-07-11,39.69,77.9,29.47,7008,401.1,68.9,grazing,at_risk
T083,2024-07-12,39.51,78.1,34.23,3550,369.7,87.9,grazing,at_risk
T083,2024-07-13,39.57,79.1,27.14,6186,418.4,83.3,grazing,at_risk
T083,2024-07-14,39.0,73.4,29.68,5406,374.2,92.8,lying,at_risk
T083,2024-07-15,38.94,75.6,27.18,5522,428.3,92.6,lying,at_risk
T083,2024-07-16,39.25,69.4,18.54,3989,355.4,93.8,lying,at_risk
T083,2024-07-17,39.29,72.0,35.45,7991,384.8,74.9,lying,at_risk
T083,2024-07-18,40.1,74.5,33.18,6735,476.2,77.7,lying,at_risk
T083,2024-07-19,39.3,73.0,36.02,5050,467.7,89.9,standing,at_risk
T083,2024-07-20,39.4,74.2,23.33,7962,397.4,92.1,grazing,at_risk
T083,2024-07-21,39.68,74.4,29.75,3952,394.4,89.1,lying,at_risk
T083,2024-07-22,38.88,78.9,33.26,8283,364.9,77.0,standing,at_risk
T083,2024-07-23,39.36,71.8,32.25,7091,387.2,67.7,standing,at_risk
T083,2024-07-24,39.54,73.5,32.72,4204,507.2,68.1,lying,at_risk
T083,2024-07-25,39.25,70.6,33.64,6511,409.3,84.8,standing,at_risk
T083,2024-07-26,39.29,71.0,18.79,7571,381.4,84.5,lying,at_risk
T083,2024-07-27,39.33,66.9,30.15,6798,322.9,85.4,lying,at_risk
T083,2024-07-28,39.39,64.8,30.47,5276,459.9,83.8,lying,at_risk
T083,2024-07-29,39.29,80.0,36.23,4369,446.9,81.7,standing,at_risk
T083,2024-07-30,39.22,71.9,27.48,9033,406.0,75.1,grazing,at_risk
T084,2024-07-01,39.15,74.3,14.19,5420,294.1,69.6,standing,at_risk
T084,2024-07-02,38.89,71.7,30.58,3787,386.3,86.0,standing,at_risk
T084,2024-07-03,39.29,72.8,27.72,5680,423.7,66.7,walking,at_risk
T084,2024-07-04,39.83,71.4,36.35,4301,360.4,101.1,lying,at_risk
T084,2024-07-05,38.9,73.0,45.08,3040,361.9,68.0,standing,at_risk
T084,2024-07-06,38.62,75.2,19.57,5304,316.3,89.1,standing,at_risk
T084,2024-07-07,39.14,74.6,27.84,6547,447.1,72.8,grazing,at_risk
T084,2024-07-08,38.82,67.9,32.35,5209,331.9,85.9,standing,at_risk
T084,2024-07-09,38.96,71.0,31.86,3624,372.2,72.1,lying,at_risk
T084,2024-07-10,39.09,73.4,30.61,6877,377.5,74.2,standing,at_risk
T084,2024-07-11,39.42,83.1,17.18,5093,406.1,74.4,grazing,at_risk
T084,2024-07-12,39.46,77.3,20.12,7298,411.0,82.3,lying,at_risk
T084,2024-07-13,38.88,74.2,18.03,3763,404.6,71.4,grazing,at_risk
T084,2024-07-14,39.32,72.4,30.12,5096,432.9,84.9,standing,at_risk
T084,2024-07-15,39.56,75.1,36.51,6761,359.3,89.7,standing,at_risk
T084,2024-07-16,39.37,75.6,21.69,5842,487.0,84.7,walking,at_risk
T084,2024-07-17,38.88,73.4,28.44,6439,417.3,80.7,grazing,at_risk
T084,2024-07-18,38.67,76.2,35.47,2299,432.3,77.7,lying,at_risk
T084,2024-07-19,39.3,75.2,31.1,6608,369.0,87.6,standing,at_risk
T084,2024-07-20,39.19,78.3,30.71,4408,339.5,84.6,walking,at_risk
T084,2024-07-21,39.46,71.7,37.68,5267,308.5,69.8,walking,at_risk
T084,2024-07-22,38.93,80.8,23.09,5854,402.7,79.4,standing,at_risk
T084,2024-07-23,39.04,79.9,21.8,6275,405.1,79.1,standing,at_risk
T084,2024-07-24,39.5,80.6,39.09,7097,366.9,79.3,grazing,at_risk
T084,2024-07-25,39.07,75.4,35.93,4706,316.4,66.4,lying,at_risk
T084,2024-07-26,38.81,76.9,18.6,4687,366.3,81.4,grazing,at_risk
T084,2024-07-27,39.04,75.0,22.2,5127,455.6,82.8,grazing,at_risk
T084,2024-07-28,39.42,78.0,40.9,4263,357.4,79.8,grazing,at_risk
T084,2024-07-29,39.52,73.9,29.65,5887,271.8,66.6,standing,at_risk
T084,2024-07-30,39.36,70.3,8.57,7564,384.4,69.3,lying,at_risk
T085,2024-07-01,39.07,76.5,37.44,4951,352.5,77.4,grazing,at_risk
T085,2024-07-02,39.59,77.2,37.02,4217,394.1,77.3,standing,at_risk
T085,2024-07-03,39.47,79.4,34.53,1948,393.2,87.8,standing,at_risk
T085,2024-07-04,40.18,73.5,25.98,5303,418.8,78.0,lying,at_risk
T085,2024-07-05,39.6,76.6,21.7,4569,408.9,80.3,grazing,at_risk
T085,2024-07-06,39.04,71.0,31.73,2095,329.3,79.3,lying,at_risk
T085,2024-07-07,39.47,74.8,25.74,5164,396.5,85.9,walking,at_risk
T085,2024-07-08,39.4,74.8,25.89,4754,404.9,82.5,walking,at_risk
T085,2024-07-09,39.9,75.0,31.9,4023,441.1,72.9,lying,at_risk
T085,2024-07-10,38.87,76.0,20.92,6800,370.4,76.6,lying,at_risk
T085,2024-07-11,39.24,74.4,27.78,3083,443.2,79.0,lying,at_risk
T085,2024-07-12,39.48,76.5,28.58,3671,304.0,73.6,grazing,at_risk
T085,2024-07-13,39.17,78.6,18.05,6558,426.4,71.4,lying,at_risk
T085,2024-07-14,39.03,73.7,33.29,4371,435.0,70.6,walking,at_risk
T085,2024-07-15,39.52,70.6,25.77,3876,316.2,74.5,lying,at_risk
T085,2024-07-16,39.34,77.2,33.49,3862,420.7,81.0,lying,at_risk
T085,2024-07-17,39.35,79.1,30.13,6734,341.8,73.3,lying,at_risk
T085,2024-07-18,39.44,75.0,28.05,7866,359.7,63.1,lying,at_risk
T085,2024-07-19,38.96,74.0,35.7,5753,430.9,76.2,lying,at_risk
T085,2024-07-20,39.26,78.6,25.37,6369,399.5,79.4,walking,at_risk
T085,2024-07-21,39.84,73.6,21.86,7907,419.7,68.4,standing,at_risk
T085,2024-07-22,38.96,73.1,36.79,8686,417.8,74.0,walking,at_risk
T085,2024-07-23,39.36,80.6,30.25,3519,307.4,77.3,lying,at_risk
T085,2024-07-24,39.31,74.1,18.0,5736,433.9,86.7,grazing,at_risk
T085,2024-07-25,39.86,77.2,22.39,5427,396.5,65.3,lying,at_risk
T085,2024-07-26,39.43,77.4,30.43,4874,390.3,79.7,standing,at_risk
T085,2024-07-27,39.21,69.8,31.11,5661,384.8,73.3,standing,at_risk
T085,2024-07-28,39.25,81.8,26.76,6686,338.5,74.5,lying,at_risk
T085,2024-07-29,39.48,71.9,28.54,3782,375.6,92.9,standing,at_risk
T085,2024-07-30,38.76,76.4,20.1,3862,388.4,89.6,grazing,at_risk
T086,2024-07-01,38.99,70.5,25.54,6107,422.8,85.0,walking,at_risk
T086,2024-07-02,39.23,71.3,26.59,5477,344.3,83.4,lying,at_risk
T086,2024-07-03,38.94,65.1,18.13,4260,435.0,81.5,grazing,at_risk
T086,2024-07-04,39.12,72.8,22.92,3220,374.9,83.3,standing,at_risk
T086,2024-07-05,38.99,69.7,27.5,5995,402.4,78.2,standing,at_risk
T086,2024-07-06,38.97,76.4,30.92,6931,430.9,59.3,lying,at_risk
T086,2024-07-07,38.83,71.4,26.92,3341,339.3,69.2,standing,at_risk
T086,2024-07-08,39.44,67.8,32.49,9016,443.5,68.0,walking,at_risk
T086,2024-07-09,38.82,73.2,21.36,4945,319.6,75.0,lying,at_risk
T086,2024-07-10,39.24,71.0,25.76,4909,399.2,82.5,standing,at_risk
T086,2024-07-11,39.34,79.6,11.58,4324,365.0,79.6,lying,at_risk
T086,2024-07-12,39.36,71.5,31.28,6817,447.8,82.0,grazing,at_risk
T086,2024-07-13,39.04,76.3,13.16,7892,269.9,67.3,grazing,at_risk
T086,2024-07-14,39.31,72.7,25.47,6970,457.9,73.4,lying,at_risk
T086,2024-07-15,38.81,73.0,22.09,4986,328.5,68.9,lying,at_risk
T086,2024-07-16,39.05,74.9,22.19,7956,425.0,72.3,grazing,at_risk
T086,2024-07-17,38.95,73.9,21.79,6944,479.1,77.5,grazing,at_risk
T086,2024-07-18,39.09,85.0,19.88,3934,368.1,87.2,standing,at_risk
T086,2024-07-19,39.0,70.8,37.01,4857,322.4,75.2,lying,at_risk
T086,2024-07-20,39.27,79.8,21.97,6257,388.0,80.5,walking,at_risk
T086,2024-07-21,39.27,70.9,22.78,7595,458.1,66.8,standing,at_risk
T086,2024-07-22,39.19,70.3,27.26,6994,413.5,72.3,standing,at_risk
T086,2024-07-23,39.44,66.7,29.86,3267,441.5,70.9,lying,at_risk
T086,2024-07-24,38.85,72.5,21.01,8751,355.1,68.3,standing,at_risk
T086,2024-07-25,39.05,70.6,27.83,7811,372.7,77.0,lying,at_risk
T086,2024-07-26,39.5,77.5,31.43,6963,344.6,78.1,lying,at_risk
T086,2024-07-27,39.35,78.0,31.56,5642,344.3,77.5,lying,at_risk
T086,2024-07-28,39.31,76.6,27.39,4306,430.7,69.6,standing,at_risk
T086,2024-07-29,38.68,77.6,27.25,4403,414.7,71.2,lying,at_risk
T086,2024-07-30,39.06,74.7,24.61,4491,436.5,70.8,lying,at_risk
T087,2024-07-01,39.27,71.6,18.31,6138,317.7,77.4,lying,at_risk
T087,2024-07-02,40.02,74.6,31.72,5724,393.3,64.0,lying,at_risk
T087,2024-07-03,39.12,77.4,20.72,7604,364.3,67.8,standing,at_risk
T087,2024-07-04,39.56,72.8,34.29,9333,407.4,67.1,lying,at_risk
T087,2024-07-05,39.1,71.6,23.36,5912,363.4,79.1,lying,at_risk
T087,2024-07-06,39.37,69.8,31.05,7581,265.4,90.2,grazing,at_risk
T087,2024-07-07,39.6,71.8,33.1,7637,421.2,84.0,grazing,at_risk
T087,2024-07-08,39.56,71.7,32.73,5953,351.1,76.1,lying,at_risk
T087,2024-07-09,39.44,71.7,27.14,4955,421.9,66.8,standing,at_risk
T087,2024-07-10,39.42,80.1,29.09,5740,354.0,76.6,grazing,at_risk
T087,2024-07-11,39.62,74.0,29.82,7551,348.2,73.7,walking,at_risk
T087,2024-07-12,39.19,69.2,26.77,8091,423.8,74.6,standing,at_risk
T087,2024-07-13,39.2,78.7,25.07,7593,444.7,71.8,standing,at_risk
T087,2024-07-14,39.12,71.4,27.59,7340,416.1,70.9,grazing,at_risk
T087,2024-07-15,39.44,76.9,31.13,3211,404.1,91.4,lying,at_risk
T087,2024-07-16,38.49,74.4,29.47,6894,308.0,71.2,lying,at_risk
T087,2024-07-17,39.52,74.5,33.24,5580,367.5,100.2,standing,at_risk
T087,2024-07-18,39.71,71.8,29.47,6385,324.6,81.0,lying,at_risk
T087,2024-07-19,39.13,78.9,25.51,8836,381.8,98.3,walking,at_risk
T087,2024-07-20,39.43,79.5,36.48,7929,287.8,75.7,lying,at_risk
T087,2024-07-21,39.18,74.2,35.38,7549,377.9,91.6,lying,at_risk
T087,2024-07-22,39.22,81.0,25.85,7434,340.6,75.0,lying,at_risk
T087,2024-07-23,39.06,75.7,31.4,4869,449.7,75.3,grazing,at_risk
T087,2024-07-24,39.27,74.2,24.04,8155,428.9,87.5,lying,at_risk
T087,2024-07-25,39.59,72.2,25.44,5753,350.9,84.2,walking,at_risk
T087,2024-07-26,39.47,72.0,26.27,4189,392.2,74.9,grazing,at_risk
T087,2024-07-27,39.72,71.7,20.37,7635,382.6,79.3,standing,at_risk
T087,2024-07-28,39.7,75.2,28.06,8156,407.5,90.2,lying,at_risk
T087,2024-07-29,38.65,76.8,30.95,1157,446.2,69.4,grazing,at_risk
T087,2024-07-30,39.24,77.5,25.05,7531,415.8,79.0,grazing,at_risk
T088,2024-07-01,39.61,76.5,23.79,6428,320.7,88.4,lying,at_risk
T088,2024-07-02,40.06,70.9,20.2,4627,431.2,82.6,standing,at_risk
